annex,area,country,Effective Effort,fishery,gear,mesh_size_range,quarter,ICES rectangle,regulated area,regulated gear,specon,vessel length,year
IIA,4,ENG,4348,NONE,BEAM,16-31,1,35F0,3B2,BEAM,NONE,O10T15M,2004
IIA,4,ENG,24,NONE,BEAM,16-31,1,36F0,3B2,BEAM,NONE,O10T15M,2004
IIA,4,FRA,54,COASTAL,BEAM,90-99,1,31F2,3B2,BT2,NONE,O10T15M,2004
IIA,4,NLD,6,FLAT,BEAM,100-119,1,32F3,3B2,BT2,NONE,O10T15M,2004
IIA,4,DNK,808,DNK_REST_NORD__N,DREDGE,NONE,1,42F8,3B2,DREDGE,NONE,U10M,2004
IIA,4,DNK,98,DNK_REST_NORD__N,DREDGE,NONE,1,42F9,3B2,DREDGE,NONE,U10M,2004
IIA,4,ENG,3312,NONE,DREDGE,<16,1,31F1,3B2,DREDGE,NONE,U10M,2004
IIA,4,ENG,384,NONE,DREDGE,<16,1,34F0,3B2,DREDGE,NONE,U10M,2004
IIA,4,ENG,48,NONE,DREDGE,<16,1,37E9,3B2,DREDGE,NONE,U10M,2004
IIA,4,SCO,720,NONE,DREDGE,NONE,1,41E7,3B2,DREDGE,NONE,U10M,2004
IIA,4,SCO,48,NONE,DREDGE,NONE,1,43E8,3B2,DREDGE,NONE,U10M,2004
IIA,4,SCO,600,NONE,DREDGE,NONE,1,46E6,3B2,DREDGE,NONE,U10M,2004
IIA,4,SCO,1056,NONE,DREDGE,NONE,1,49E8,3B2,DREDGE,NONE,U10M,2004
IIA,4,BEL,60,NONE,GILL,NONE,1,31F2,3B2,GN1,NONE,O15M,2004
IIA,4,BEL,92,NONE,GILL,NONE,1,32F2,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,8,NONE,GILL,100-109,1,32F2,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,20,NONE,GILL,100-109,1,33F2,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,88,NONE,GILL,100-109,1,33F3,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,112,NONE,GILL,100-109,1,34F2,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,307,NONE,GILL,100-109,1,34F3,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,64,NONE,GILL,100-109,1,34F4,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,12,NONE,GILL,150-219,1,37F2,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,176,NONE,GILL,150-219,1,39F6,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,44,NONE,GILL,150-219,1,40F7,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,12,NONE,GILL,150-219,1,40F8,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,32,NONE,GILL,150-219,1,41F7,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,36,NONE,GILL,150-219,1,42F6,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,468,NONE,GILL,150-219,1,42F7,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,67,NONE,GILL,150-219,1,43F6,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,57,NONE,GILL,150-219,1,43F7,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,15,NONE,GILL,90-99,1,31F1,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,24,NONE,GILL,90-99,1,31F2,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,42,NONE,GILL,90-99,1,33F3,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,19,DNK_GARN_TOR___N,GILL,>=220,1,41F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,120,DNK_REST_NORD__N,GILL,10-30,1,40F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,48,DNK_GARN_TNG___N,GILL,100-109,1,35F3,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,96,DNK_GARN_TNG___N,GILL,100-109,1,35F4,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,144,DNK_REST_NORD__N,GILL,100-109,1,35F3,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,47,DNK_GARN_RSP___N,GILL,110-149,1,37F5,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,23,DNK_GARN_RSP___N,GILL,110-149,1,39F3,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,23,DNK_GARN_RSP___N,GILL,110-149,1,39F5,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,23,DNK_GARN_RSP___N,GILL,110-149,1,39F6,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,23,DNK_GARN_RSP___N,GILL,110-149,1,40F5,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,64,DNK_GARN_RSP___N,GILL,110-149,1,41F0,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,70,DNK_GARN_RSP___N,GILL,110-149,1,41F5,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,492,DNK_GARN_RSP___N,GILL,110-149,1,41F6,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,493,DNK_GARN_RSP___N,GILL,110-149,1,41F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,33,DNK_GARN_RSP___N,GILL,110-149,1,43F8,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,16,DNK_GARN_TNG___N,GILL,110-149,1,43F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,13,DNK_GARN_TOR___N,GILL,110-149,1,41F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,96,DNK_GARN_TOR___N,GILL,110-149,1,42F6,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,237,DNK_GARN_TOR___N,GILL,110-149,1,42F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,107,DNK_GARN_TOR___N,GILL,110-149,1,43F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,396,DNK_GARN_TOR___N,GILL,110-149,1,43F8,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,7,DNK_REST_NORD__N,GILL,110-149,1,41F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,72,DNK_REST_NORD__N,GILL,110-149,1,42F6,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,59,DNK_REST_NORD__N,GILL,110-149,1,42F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,48,DNK_REST_NORD__N,GILL,110-149,1,43F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,14,DNK_REST_NORD__N,GILL,110-149,1,43F8,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,15,DNK_GARN_PGH___N,GILL,150-219,1,41F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,744,DNK_GARN_RSP___N,GILL,150-219,1,38F3,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,67,DNK_GARN_RSP___N,GILL,150-219,1,38F6,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,96,DNK_GARN_RSP___N,GILL,150-219,1,39F3,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,444,DNK_GARN_RSP___N,GILL,150-219,1,39F4,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,1027,DNK_GARN_RSP___N,GILL,150-219,1,39F5,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,48,DNK_GARN_RSP___N,GILL,150-219,1,39F6,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,72,DNK_GARN_RSP___N,GILL,150-219,1,39F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,240,DNK_GARN_RSP___N,GILL,150-219,1,40F3,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,360,DNK_GARN_RSP___N,GILL,150-219,1,40F4,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,815,DNK_GARN_RSP___N,GILL,150-219,1,40F5,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,4211,DNK_GARN_RSP___N,GILL,150-219,1,40F6,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,1059,DNK_GARN_RSP___N,GILL,150-219,1,40F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,48,DNK_GARN_RSP___N,GILL,150-219,1,41F0,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,384,DNK_GARN_RSP___N,GILL,150-219,1,41F4,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,264,DNK_GARN_RSP___N,GILL,150-219,1,41F5,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,2625,DNK_GARN_RSP___N,GILL,150-219,1,41F6,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,1973,DNK_GARN_RSP___N,GILL,150-219,1,41F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,286,DNK_GARN_RSP___N,GILL,150-219,1,42F5,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,978,DNK_GARN_RSP___N,GILL,150-219,1,42F6,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,250,DNK_GARN_RSP___N,GILL,150-219,1,42F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,72,DNK_GARN_RSP___N,GILL,150-219,1,43F6,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,17,DNK_GARN_RSP___N,GILL,150-219,1,43F8,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,22,DNK_GARN_TNG___N,GILL,150-219,1,41F5,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,22,DNK_GARN_TNG___N,GILL,150-219,1,41F6,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,80,DNK_GARN_TNG___N,GILL,150-219,1,41F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,48,DNK_GARN_TOR___N,GILL,150-219,1,38F3,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,48,DNK_GARN_TOR___N,GILL,150-219,1,39F5,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,72,DNK_GARN_TOR___N,GILL,150-219,1,39F6,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,158,DNK_GARN_TOR___N,GILL,150-219,1,40F6,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,138,DNK_GARN_TOR___N,GILL,150-219,1,40F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,32,DNK_GARN_TOR___N,GILL,150-219,1,40F8,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,522,DNK_GARN_TOR___N,GILL,150-219,1,41F6,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,1018,DNK_GARN_TOR___N,GILL,150-219,1,41F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,61,DNK_GARN_TOR___N,GILL,150-219,1,41F8,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,48,DNK_GARN_TOR___N,GILL,150-219,1,42F5,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,721,DNK_GARN_TOR___N,GILL,150-219,1,42F6,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,700,DNK_GARN_TOR___N,GILL,150-219,1,42F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,12,DNK_GARN_TOR___N,GILL,150-219,1,42F8,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,84,DNK_GARN_TOR___N,GILL,150-219,1,43F6,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,142,DNK_GARN_TOR___N,GILL,150-219,1,43F7,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,230,DNK_GARN_TOR___N,GILL,150-219,1,43F8,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,144,DNK_GARN_TOR___N,GILL,150-219,1,44F5,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,48,DNK_GARN_TOR___N,GILL,150-219,1,44F6,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,192,DNK_GARN_TOR___N,GILL,150-219,1,45F3,3B2,GN1,NONE,O15M,2004
IIA,4,DNK,84,DNK_GARN_TOR___N,GILL,150-219,1,45F4,3B2,GN1,NONE,O15M,2004
IIA,4,DEU,20,NONE,DREDGE,55-69,1,38F8,3B2,DREDGE,NONE,O10T15M,2004
